Begin Time (s),End Time (s),Scientific Name,Common Name,Confidence
0,3.0,Malurus cyaneus,Superb Fairywren,0.96063733
3.0,6.0,Malurus cyaneus,Superb Fairywren,0.43294066
6.0,9.0,Malurus cyaneus,Superb Fairywren,0.7701812
9.0,12.0,Malurus cyaneus,Superb Fairywren,0.58419377
