Begin Time (s),End Time (s),Scientific Name,Common Name,Confidence
0,3.0,Malurus cyaneus,Superb Fairywren,0.46042478
3.0,6.0,Malurus cyaneus,Superb Fairywren,0.2937463
6.0,9.0,Malurus cyaneus,Superb Fairywren,0.9904019
9.0,12.0,Malurus cyaneus,Superb Fairywren,0.65634817
12.0,15.0,Malurus cyaneus,Superb Fairywren,0.7285471
