Begin Time (s),End Time (s),Scientific Name,Common Name,Confidence
0,3.0,Malurus lamberti,Variegated Fairywren,0.28080666
3.0,6.0,Malurus lamberti,Variegated Fairywren,0.7266942
6.0,9.0,Malurus cyaneus,Superb Fairywren,0.1195235
