Begin Time (s),End Time (s),Scientific Name,Common Name,Confidence
0,3.0,Malurus splendens,Splendid Fairywren,0.6684008
0,3.0,Malurus cyaneus,Superb Fairywren,0.17884292
3.0,6.0,Malurus splendens,Splendid Fairywren,0.94326603
6.0,9.0,Malurus splendens,Splendid Fairywren,0.8830939
9.0,12.0,Certhia familiaris,Eurasian Treecreeper,0.1305887
9.0,12.0,Anthus hodgsoni,Olive-backed Pipit,0.10582251
12.0,15.0,Malurus splendens,Splendid Fairywren,0.31794086
